Flags,Pack,Image,Author,Difficulty,English,Spanish,German,French,Netherlands,Italian,Russian,Portuguese,Swedish,Danish,Norwegian,Finnish,Turkish,Polish,Greek,Czech,Lithuanian,Latvian,Estonian,Korean,Hungarian
,1,BACON.JPG,©  Niderlander - Dreamstime,2,BACON,BACON,SPECK,BACON,BACON,PANCETTA,БЕКОН,BACON,FLÄSK,FLÆSK,BACON,PEKONI,DOMUZPASTIRMASI,BEKON,ΜΠΕΪΚΟΝ,SLANINA,BEKONAS,BEKONS,PEEKON,베이컨,SZALONNA
,1,BACTERIA.JPG,©  Dedmazay - Dreamstime,2,BACTERIA,BACTERIA,BAKTERIE,BACTÉRIE,BACTERIËN,BATTERIO,БАКТЕРИЯ,BACTÉRIA,BAKTERIE,BAKTERIER,BAKTERIE,BAKTEERIT,BAKTERİLER,BAKTERIA,ΒΑΚΤΗΡΙΑ,BAKTERIE,BAKTERIJA,BAKTĒRIJA,BAKTER,박테리아,BAKTÉRIUMOK
,1,BACTERIOPHAGE.JPG,©  Andreus - Dreamstime,4,BACTERIOPHAGE,BACTERIÓFAGO,BAKTERIOPHAGE,BACTÉRIOPHAGE,BACTERIOFAAG,BATTERIOFAGO,БАКТЕРИОФАГ,BACTERIÓFAGO,BAKTERIOFAG,BAKTERIOFAG,BAKTERIOFAG,BAKTERIOFAGI,BAKTERİYOFAJ,BAKTERIOFAG,ΒΑΚΤΗΡΙΟΦΑΓΟΣ,BAKTERIOFÁG,BAKTERIOFAGAS,BAKTERIOFĀGS,BAKTEROIFAAG,살균 바이러스,BAKTERIOFÁG
,1,BAD.JPG,©  Bolotov - Dreamstime,2,BAD,MALO,BÖSE,MAUVAIS,BOOSDOENER,CATTIVO,ПЛОХОЙ,RUIM,DÅLIG,DÅRLIG,SLEM,PAHA,KÖTÜ,ZŁY,ΚΑΚΟΣ,ŠPATNÝ,BLOGAS,SLIKTS,HALB,나쁜 사람,ROSSZ
,1,BADGE.JPG,©  Bortn66 - Dreamstime,2,BADGE,IDENTIFICACIÓN,NAMENSSCHILD,BADGE,BADGE,TESSERINO,БЕЙДЖ,BADGE,EMBLEM,EMBLEM,NAVNESKILT,NIMILAPPU,KİMLİKKARTI,IDENTYFIKATOR,ΣΗΜΑ,JMENOVKA,KORTELĖ,NOZĪMĪTE,MÄRK,사원증,JELVÉNY
,1,BADGER.JPG,© Steve Liptrot - Dreamstime,2,BADGER,TEJÓN,DACHS,BLAIREAU,DAS,TASSO,БАРСУК,TEXUGO,GRÄVLING,GRÆVLING,GREVLING,MÄYRÄ,PORSUK,BORSUK,ΑΣΒΟΣ,JEZEVEC,BARSUKAS,ĀPSIS,MÄGER,오소리,BORZ
,1,BAG.JPG,©  Dedmazay - Dreamstime,1,BAG,SACO,SACK,SAC,ZAK,SACCO,МЕШОК,SACO,PÅSE,POSE,POSE,SÄKKI,ÇANTA,WOREK,ΣΑΚΟΣ,PYTEL,MAIŠAS,MAISS,KOTT,묶은 자루,ZSÁK
,1,BAGEL.JPG,©  Niderlander - Dreamstime,1,BAGEL,BAGEL,BAGEL,BAGEL,KRAKELING,CIAMBELLA,БУБЛИК,ROSQUILHA,BAGEL,BAGEL,KRINGLE,RINKELI,PİŞİ,OBWARZANEK,ΚΟΥΛΟΥΡΙ,PRECLÍK,RIESTAINIS,BARANKA,RÕNGASSAI,베이글,BAGEL
,1,BAGUETTE.JPG,© Lim Seng Kui - Dreamstime,2,BAGUETTE,BAGUETTE,BAGUETTE,BAGUETTE,STOKBROOD,BAGUETTE,БАГЕТ,BAGUETTE,BAGUETTE,BAGUETTE,BAGETT,PATONKI,BAGETEKMEĞİ,BAGIETKA,ΜΠΑΓΚΕΤΑ,BAGETA,BATONAS,BAGETE,BAGUETTE,바게트,BAGUETTE
,1,BAIT.JPG,© Vitaliy Shabalin - Dreamstime,2,BAIT,ANZUELO,BLINKER,APPÂT,VISHAAK,ESCA,ПРИМАНКА,ENGODO,LOCKBETE,MADDING,AGN,SYÖTTI,OLTAYEMİ,PRZYNĘTA,ΔΟΛΩΜΑ,NÁVNADA,MASALAS,ĒSMA,PEIBUTIS,낚시미끼,CSALI
,1,BALANCE.JPG,© Victor Burnside - Dreamstime,2,BALANCE,EQUILIBRIO,BALANCE,ÉQUILIBRE,EVENWICHT,EQUILIBRIO,БАЛАНС,EQUILÍBRIO,BALANS,BALANCE,BALANSE,TASAPAINO,DENGE,BILANS,ΙΣΟΡΡΟΠΙΑ,ROVNOVÁHA,PUSIAUSVYRA,LĪDZSVARS,BILANSS,균형 잡다,EGYENSÚLY
,1,BALE.JPG,© Ben Goode - Dreamstime,2,BALE,FARDO,BALLEN,BALLE,BAAL,BALLA,ТЮК,TROUXA,BAL,BALLE,RUNDBALL,PAALI,BALYA,BELA,ΜΠΑΛΑ,BALÍK,RITINYS,SAINIS,PALLPAKEND,건초 뭉치,BÁLA
,1,BALLERINA.JPG,©  Bowie15 - Dreamstime,1,BALLERINA,BAILARINA,BALLERINA,BALLERINE,BALLERINA,BALLERINA,БАЛЕРИНА,BAILARINA,BALLERINA,BALLERINA,BALLERINA,BALLERINA,BALERİN,BALETNICA,ΜΠΑΛΑΡΙΝΑ,BALETKA,BALERINA,BALERĪNA,BALERIIN,발레리나,BALERINA
,1,BALLET.JPG,© Pattira Dangkul - Dreamstime,2,BALLET,BALLET,BALLETT,BALLET,BALLET,BALLETTO,БАЛЕТ,BALLET,BALETT,BALLET,BALLETT,BALETTI,BALE,BALET,ΜΠΑΛΕΤΟ,BALET,BALETAS,BALETS,BALLETT,발레 공연,BALETT
,1,BANANA.JPG,©  Niderlander - Dreamstime,1,BANANA,PLÁTANO,BANANE,BANANE,BANAAN,BANANA,БАНАН,BANANA,BANAN,BANAN,BANAN,BANAANI,MUZ,BANAN,ΜΠΑΝΑΝΑ,BANÁN,BANANAS,BANĀNS,BANAAN,바나나,BANÁN
,1,FRACTURE.JPG,©  Dedmazay - Dreamstime,2,FRACTURE,FRACTURA,BRUCH,FRACTURE,BREUK,FRATTURA,ПЕРЕЛОМ,FRACTURA,BROTT,BRUD,BRUDD,MURTUMA,KIRIK,ZŁAMANIE,ΚΑΤΑΓΜΑ,FRAKTURA,LŪŽIS,LŪZUMS,MURD,골절상,TÖRÉS
,1,BANK.JPG,©  Yakobchuk - Dreamstime,2,BANK,BANCO,BANK,BANQUE,BANK,BANCA,БАНК,BANCO,BANK,BANK,BANK,PANKKI,BANKA,BANK,ΤΡΑΠΕΖΑ,BANKA,BANKAS,BANKA,PANK,은행 건물,BANK
,1,BAOBAB.JPG,©  seeingimages - Dreamstime,2,BAOBAB,BAOBAB,BAOBAB,BAOBAB,BAOBAB,BAOBAB,БАОБАБ,BAOBÁ,BAOBAB,BAOBAB,BAOBAB,APINANLEIPÄPUU,BAOBAP,BAOBAB,ΜΠΑΟΜΠΑΜΠ,BAOBAB,BAOBABAS,BAOBABS,BAOBAB,바오밥,BAOBAB
,1,BAR.JPG,© Jostein Hauge - Dreamstime,2,BAR,TABLETA,TAFEL,TABLETTE,CHOCOLADEREEP,TAVOLETTA,ПЛИТКА,BARRA,CHOKLADKAKA,PLADE,PLATE,SUKLAALEVY,KALIP,TABLICZKA,ΣΟΚΟΛΑΤΑ,TABULKA,PLYTELĖ,TĀFELE,TAHVEL,초코바,TÁBLA
,1,BARGE.JPG,©  Dscmax - Dreamstime,2,BARGE,BARCAZA,LASTKAHN,BARGE,BINNENSCHIP,CHIATTA,БАРЖА,BARCAÇA,PRÅM,PRAM,LEKTER,PROOMU,MAVNA,BARKA,ΜΑΟΥΝΑ,BÁRKA,BARŽA,BARŽA,PRAAM,바지선,USZÁLY
,1,BARK.JPG,© Oleg Pilipchuk - Dreamstime,2,BARK,CORTEZA,RINDE,ÉCORCE,SCHORS,CORTECCIA,КОРА,CASCA,BARK,BARK,BARK,KUORI,KABUK,KORA,ΦΛΟΙΟΣ,KŮRA,ŽIEVĖ,MIZA,KOOR,나무껍질,KÉREG
,1,BARRACUDA.JPG,© Richard Brooks - Dreamstime,2,BARRACUDA,BARRACUDA,BARRAKUDA,BARRACUDA,BARRACUDA,BARRACUDA,БАРРАКУДА,BARRACUDA,BARRACUDA,BARRACUDA,BARRACUDA,BARRAKUDA,BARAKUDA,BARAKUDA,ΜΠΑΡΑΚΟΥΝΤΑ,BARAKUDA,BARAKUDA,BARAKUDA,BARRAKUUDA,바라쿠다,BARRAKUDA
,1,BARREL.JPG,©  Dedmazay - Dreamstime,1,BARREL,BARRIL,TONNE,BARIL,VAT,BARILE,БОЧКА,BARRICA,TUNNA,TØNDE,TØNNE,TYNNYRI,FIÇI,BECZKA,ΒΑΡΕΛΙ,BAREL,STATINĖ,MUCA,TÜNN,기름통,HORDÓ
,1,BARRIER.JPG,©  Fottoo - Dreamstime,2,BARRIER,BARRERA,SCHRANKE,BARRIÈRE,AFSLUITBOOM,BARRIERA,ШЛАГБАУМ,BARREIRA,BOM,BARRIERE,BOM,PUOMI,BARİYER,SZLABAN,ΜΠΑΡΑ,ZÁVORA,UŽKARDAS,BARJERA,TÕKKEPUU,장애물,SOROMPÓ
,1,BASE.JPG,© David Ricardo - Dreamstime,2,BASE,BASE,SOCKEL,BASE,VOET,BASE,ОСНОВАНИЕ,BASE,FUNDAMENT,FUNDAMENT,FUNDAMENT,JALUSTA,TEMEL,PODSTAWA,ΒΑΣΗ,PODSTAVEC,PAMATAS,PAMATS,ALUS,기둥 토대,ALAP
,1,BASENJI.JPG,©  Farinoza - Dreamstime,4,BASENJI,BASENJI,BASENJI,BASENJI,BASENJI,BASENJI,БАСЕНДЖИ,BASENJI,BASENJI,BASENJI,BASENJI,BASENJI,BASENJİ,BASEN,ΜΠΑΣΕΝΤΖΙ,BASENJI,BASENDŽIS,BASENDŽI,BASENJI,바센지,BASENJI
,1,BASS.JPG,©  Deepcameo - Dreamstime,4,BASS,PERCA,BARSCH,BAR,BAARS,SPIGOLA,ОКУНЬ,PERCA,ABBORRE,ABORRE,ABBOR,AHVEN,LEVREK,OKOŃ,ΠΕΡΚΑ,OKOUN,EŠERYS,ASARIS,AHVEN,물고기 농어,PISZTRÁNGSÜGÉR
,1,BASSET.JPG,©  Luckynick - Dreamstime,3,BASSET,BASSET,BASSET,BASSET,BASSET,BASSET,БАССЕТ,BASSET,BASSET,BASSET,BASSET,BASSET,BASSET,BASSET,ΜΠΑΣΕΤ,BASET,BASETAS,BASETS,BASSET,개 바셋,BASSET
,1,BAT.JPG,©  Kruglovorda - Dreamstime,1,BAT,MURCIÉLAGO,FLEDERMAUS,CHAUVE-SOURIS,VLEERMUIS,PIPISTRELLO,ЛЕТУЧАЯ МЫШЬ,MORCEGO,FLADDERMUS,FLAGERMUS,FLAGGERMUS,LEPAKKO,YARASA,NIETOPERZ,ΝΥΧΤΕΡΙΔΑ,NETOPÝR,ŠIKŠNOSPARNIS,SIKSPĀRNIS,NAHKHIIR,나는 박쥐,DENEVÉR
,1,BATIK.JPG,©  Ijansempoi - Dreamstime,4,BATIK,BATIK,BATIK,BATIK,BATIKKEN,BATIK,БАТИК,BATIC,BATIK,BATIK,BATIK,BATIIKKI,BATİK,BATIK,ΜΠΑΤΙΚ,BATIKA,BATIKA,BATIKA,BATIK,문양 염색,BATIKMINTA
,1,BATON.JPG,© Yuri Arcurs - Dreamstime,2,BATON,TESTIGO,STAFFELSTAB,BÂTON,STOKJE,TESTIMONE,ПАЛОЧКА,TESTEMUNHO,STAFETTPINNE,STAFET,PINNE,VIESTIKAPULA,SOPA,SZTAFETA,ΡΑΒΔΟΣ,KOLÍK,LAZDELĖ,NŪJA,KUMMINUI,릴레이 바통,BOT
,1,BATTLE.JPG,© Chris Mccooey - Dreamstime,2,BATTLE,BATALLA,SCHLACHT,BATAILLE,VELDSLAG,BATTAGLIA,БИТВА,BATALHA,STRID,KAMP,SLAG,TAISTELU,MUHAREBE,BITWA,ΜΑΧΗ,BITVA,MŪŠIS,KAUJA,LAHING,사격 개시,CSATA
,1,BAY.JPG,© Cloudia Newland - Dreamstime,2,BAY,BAHÍA,BUCHT,BAIE,BAAI,BAIA,ЗАЛИВ,GOLFO,VIK,BUGT,BUKT,LAHTI,KÖRFEZ,ZATOKA,ΚΟΛΠΟΣ,ZÁTOKA,ĮLANKA,LĪCIS,LAHT,해안가,ÖBÖL
,1,BEACH.JPG,©  Razihusin - Dreamstime,1,BEACH,PLAYA,STRAND,PLAGE,STRAND,SPIAGGIA,ПЛЯЖ,PRAIA,STRAND,STRAND,BADESTRAND,UIMARANTA,PLAJ,PLAŻA,ΠΑΡΑΛΙΑ,PLÁŽ,PAPLŪDIMYS,PLUDMALE,RAND,비치의자,TENGERPART
,1,BEADS.JPG,©  Photoanna12 - Dreamstime,2,BEADS,ABALORIOS,PERLEN,PERLES,KRALEN,PERLINE,БИСЕР,MIÇANGA,PÄRLOR,PERLER,GLASSPERLER,HELMET,BONCUKLAR,PACIORKI,ΧΑΝΤΡΕΣ,KORÁLKY,BISERIS,ZĪLĪTES,PÄRLID,비즈 장식,GYÖNGYÖK
,1,BEAGLE.JPG,© Petr Kirillov - Dreamstime,3,BEAGLE,BEAGLE,BEAGLE,BEAGLE,BEAGLE,BEAGLE,БИГЛЬ,BEAGLE,BEAGLE,BEAGLE,BEAGLE,BEAGLE,BEAGLE,BEAGLE,ΜΠΙΓΚΛ,BÍGL,BIGLIS,DZINĒJSUNS,BEAGLE,개 비글,BEAGLE
,1,BEAK.JPG,© Jason Wagner - Dreamstime,2,BEAK,PICO,SCHNABEL,BEC,BEK,BECCO,КЛЮВ,BICO,NÄBB,NÆB,NEBB,NOKKA,GAGA,DZIÓB,ΡΑΜΦΟΣ,ZOBÁK,SNAPAS,KNĀBIS,NOKK,날카로운 부리,CSŐR
,1,BEAM.JPG,©  Lichaoshu - Dreamstime,2,BEAM,HAZ,LICHTSTRAHL,RAYON,STRAALBUNDEL,RAGGIO,ЛУЧ,RAIO,STRÅLE,STRÅLE,STRÅLE,SÄDE,IŞIN,PROMIEŃ,ΑΚΤΙΝΑ,PAPRSEK,SPINDULYS,STARS,KIIR,빛줄기,FÉNYSUGÁR
,1,BEAR.JPG,© Richard Parsons - Dreamstime,1,BEAR,OSO,BÄR,OURS,BEER,ORSO,МЕДВЕДЬ,URSO,BJÖRN,BJØRN,BJØRN,KARHU,AYI,NIEDŹWIEDŹ,ΑΡΚΟΥΔΑ,MEDVĚD,LOKYS,LĀCIS,KARU,갈색곰,MEDVE
,1,BEARING.JPG,© Jon Kroninger - Dreamstime,3,BEARING,COJINETE,KUGELLAGER,ROULEMENT,LAGER,CUSCINETTO,ПОДШИПНИК,ROLAMENTO,LAGER,LEJE,KULELAGER,LAAKERI,RULMAN,ŁOŻYSKO,ΡΟΥΛΕΜΑΝ,LOŽISKO,GUOLIS,GULTNIS,LAAGER,베어링,CSAPÁGY
,1,BEAT.JPG,©  Pablo631 - Dreamstime,2,BEAT,PULSO,HERZSCHLAG,BATTEMENT,HARTSLAG,BATTITO,БИЕНИЕ,PALPITAÇÃO,PULS,PULSSLAG,PULSERING,SYKE,NABIZ,BICIE,ΠΑΛΜΟΣ,TEP,PLAKIMAS,PULSĀCIJA,TUKSUMINE,심장이 뛰다,DOBBANÁS
,1,BEAUTY.JPG,© Inga Ivanova - Dreamstime,2,BEAUTY,BELLEZA,SCHÖNHEIT,BEAUTÉ,SCHOONHEID,BELLEZZA,КРАСОТА,BELEZA,SKÖNHET,SKØNHED,SKJØNNHET,KAUNEUS,GÜZELLİK,PIĘKNOŚĆ,ΟΜΟΡΦΙΑ,KRÁSA,GROŽIS,SKAISTUMS,ILU,아름다움,SZÉPSÉG
,1,BEAVER.JPG,© Martina Berg - Dreamstime,1,BEAVER,CASTOR,BIBER,CASTOR,BEVER,CASTORO,БОБР,CASTOR,BÄVER,BÆVER,BEVER,MAJAVA,KUNDUZ,BÓBR,ΚΑΣΤΟΡΑΣ,BOBR,BEBRAS,BEBRS,KOBRAS,먹이를 먹는 비버,HÓD
,1,BEDROOM.JPG,©  Hemul - Dreamstime,1,BEDROOM,DORMITORIO,SCHLAFZIMMER,CHAMBRE,SLAAPKAMER,CAMERA DA LETTO,СПАЛЬНЯ,DORMITÓRIO,SOVRUM,SOVEVÆRELSE,SOVEROM,MAKUUHUONE,YATAKODASI,SYPIALNIA,ΚΡΕΒΑΤΟΚΑΜΑΡΑ,LOŽNICE,MIEGAMASIS,GUĻAMISTABA,MAGAMISTUBA,침대방,HÁLÓSZOBA
,1,BEE.JPG,© Tomo Jesenicnik - Dreamstime,1,BEE,ABEJA,BIENE,ABEILLE,BIJ,APE,ПЧЕЛА,ABELHA,BI,BI,BIE,MEHILÄINEN,ARI,PSZCZOŁA,ΜΕΛΙΣΣΑ,VČELA,BITĖ,BITE,MESILANE,갈색 벌,MÉH
,1,BEEHIVE.JPG,©  Dedmazay - Dreamstime,1,BEEHIVE,COLMENA,BIENENSTOCK,RUCHE,BIJENKORF,ALVEARE,УЛЕЙ,COLMEIA,BIKUPA,BIKUBE,BIKUBE,MEHILÄISPESÄ,ARIKOVANI,UL,ΚΥΨΕΛΗ,ÚL,AVILYS,STROPS,MESIPUU,나무에 달린 벌통,MÉHKAS
,1,BEETLE.JPG,©  Vladvitek - Dreamstime,1,BEETLE,ESCARABAJO,KÄFER,COLÉOPTÈRE,KEVER,SCARABEO,ЖУК,DORÍFORO,SKALBAGGE,BILLE,BILLE,KUORIAINEN,BÖCEK,ŻUK,ΣΚΑΘΑΡΙ,BROUK,VABALAS,VABOLE,PÕRNIKAS,딱정벌레,BOGÁR
,1,BEGGAR.JPG,©  Freud - Dreamstime,2,BEGGAR,MENDIGO,BETTLER,MENDIANT,BEDELAAR,MENDICANTE,ПОПРОШАЙКА,PEDINCHÃO,TIGGARE,TIGGER,TIGGER,KERJÄLÄINEN,DİLENCİ,ŻEBRAK,ΖΗΤΙΑΝΟΣ,ŽEBRÁK,ELGETA,DIEDELĒTAJS,KERJUS,구걸하는 거지,KOLDUS
,1,BEIGE.JPG,©  Zerbor - Dreamstime,2,BEIGE,BEIGE,BEIGE,BEIGE,BEIGE,BEIGE,БЕЖЕВЫЙ,BEGE,BEIGE,BEIGE,BEIGE,BEIGE,BEJ,BEŻOWY,ΜΠΕΖ,BÉŽOVÝ,SMĖLINĖ,SMILŠU,BEEŽ,베이지,BÉZS
,1,BELL.JPG,©  Sahua - Dreamstime,1,BELL,CAMPANA,GLOCKE,CLOCHE,BEL,CAMPANELLO,КОЛОКОЛ,CAMPAINHA,KLOCKA,KLOKKE,BJELLE,KELLO,ZİL,DZWON,ΚΟΥΔΟΥΝΙ,ZVONEK,VARPAS,ZVANS,KELLUKE,매달린 종,HARANG
,1,BELLBOY.JPG,©  Freud - Dreamstime,2,BELLBOY,BOTONES,HOTELPAGE,PORTEUR,PICCOLO,USCIERE,ПОСЫЛЬНЫЙ,MENSAGEIRO,PICCOLO,BUD,PIKKOLO,HOTELLIPOIKA,KOMİ,PORTIER,ΓΚΡΟΥΜ,POSLÍČEK,PASIUNTINYS,KURJERS,HOTELLITEENER,벨보이,LONDINER
,1,BELT.JPG,© Bela Tiberiu Attl - Dreamstime,1,BELT,CINTURÓN,GÜRTEL,CEINTURE,BAND,CINTURA,ПОЯС,CINTO,BÄLTE,BÆLTE,BELTE,VYÖ,KUŞAK,PAS,ΖΩΝΗ,OPASEK,DIRŽAS,JOSTA,RIHM,허리띠,KARATEÖV
,1,BELUGA.JPG,© Luna Vandoorne Vallejo - Dreamstime,2,BELUGA,BELUGA,BELUGA,BÉLUGA,BELOEGA,BELUGA,БЕЛУГА,BELUGA,BELUGA,BELUGA,BELUGA,MAITOVALAS,BELUGA,BIEŁUGA,ΜΠΕΛΟΥΓΚΑ,BĚLUHA,BALTASIS DELFINAS,BELUGA,BELUUGA,벨루가,BELUGA
,1,BICHON.JPG,©  Sunheyy - Dreamstime,2,BICHON,BICHÓN,BICHON,BICHON,BICHON,CANE MALTESE,БОЛОНКА,BAIXOTE,BICHON,BICHON,BICHON,BICHON,BİCHON,BOLOŃCZYK,ΜΠΙΣΟΝ,BIŠONEK,BOLONĖ,SUNĪTIS,BULONNI KOER,개 비숑,BICHON
,1,BIG.JPG,© Gualtiero Boffi - Dreamstime,2,BIG,GRANDE,GROSS,GRAND,GROOT,GRANDE,БОЛЬШОЙ,GRANDE,STOR,STOR,STOR,ISO,BÜYÜK,DUŻY,ΜΕΓΑΛΟΣ,VELKÝ,DIDELIS,LIELS,SUUR,큰 사람,NAGY
,1,BIGFOOT.JPG,©  Dedmazay - Dreamstime,2,BIGFOOT,PIE GRANDE,BIGFOOT,BIGFOOT,BIGFOOT,BIGFOOT,БИГФУТ,BIGFOOT,BIGFOOT,BIGFOOT,BIGFOOT,ISOJALKA,SASQUATCH,YETI,ΜΠΙΓΚΦΟΥΤ,BIGFOOT,SNIEGO ŽMOGUS,JETIJS,LUMEINIMENE,괴물 빅풋,NAGYLÁBÚ
,1,BILL.JPG,© Monkey Business Images - Dreamstime,2,BILL,CUENTA,RECHNUNG,FACTURE,REKENING,CONTO,СЧЕТ,CONTA,NOTA,REGNING,REGNING,KUITTI,FATURA,RACHUNEK,ΛΟΓΑΡΙΑΣΜΟΣ,ÚČET,SĄSKAITA,RĒĶINS,ARVE,계산서,SZÁMLA
,1,BILLBOARD.JPG,© Brett Lamb - Dreamstime,1,BILLBOARD,CARTEL,ANZEIGETAFEL,PANNEAU,RECLAMEBORD,CARTELLONE,ЩИТ,QUADRO,ANSLAGSTAVLA,PLAKATTAVLE,REKLAMESKILT,TIENVARSIMAINOS,İLANTAHTASI,BILLBOARD,ΠΙΝΑΚΙΔΑ,BILLBOARD,STENDAS,PLĀKSNE,REKLAAMITAHVEL,광고판,HIRDETŐTÁBLA
,1,BIN.JPG,© Mohamad Ridzuan Abdul Rashid - Dreamstime,1,BIN,PAPELERA,MÜLLEIMER,POUBELLE,PRULLENBAK,CESTINO,МУСОРКА,CESTA DE LIXO,SOPTUNNA,SKRALDESPAND,SØPPELBØTTE,ROSKAKORI,ÇÖPLÜK,KOSZ,ΚΑΔΟΣ,KOŠ,ŠIUKŠLINĖ,ATKRITUMTRAUKS,PRÜGIKAST,쓰레기통,SZEMETES
,1,BIOFUEL.JPG,©  N.l - Dreamstime,2,BIOFUEL,BIOCOMBUSTIBLE,BIODIESEL,BIOCARBURANT,BIOBRANDSTOF,BIOCARBURANTE,БИОТОПЛИВО,BIOCOMBUSTÍVEL,BIOBRÄNSLE,BIOBRÆNDSTOF,BIOBRENSEL,BIOPOLTTOAINE,BİOYAKIT,BIOPALIWO,ΒΙΟΚΑΥΣΙΜΑ,BIOPALIVA,BIOKURAS,BIOKURINĀMAIS,BIOKÜTUS,생물 연료,BIOÜZEMANYAG
,1,BIOMETRIC.JPG,© Andy Piatt - Dreamstime,3,BIOMETRIC,BIOMÉTRICO,FINGERABDRUCK,BIOMÉTRIE,BIOMETRIE,BIOMETRIA,БИОМЕТРИЯ,BIOMETRIA,BIOMETRI,BIOMETRISK,BIOMETRI,BIOMETRINEN,BİYOMETRİ,BIOMETRIA,ΒΙΟΜΕΤΡΙΚΑ,BIOMETRIE,BIOMETRIJA,BIOMETRIJA,BIOMEETRIA,생체인식,BIOMETRIKUS
,1,BIRCH.JPG,©  Onepony - Dreamstime,2,BIRCH,ABEDUL,BIRKE,BOULEAU,BERK,BETULLA,БЕРЕЗА,BÉTULA,BJÖRK,BIRKETRÆ,BJØRK,KOIVU,HUŞ,BRZOZA,ΣΗΜΥΔΑ,BŘÍZA,BERŽAS,BĒRZS,KASK,자작나무,NYÍR
,1,BISON.JPG,©  Alptraum - Dreamstime,2,BISON,BISONTE,BISON,BISON,BISON,BISONTE,БИЗОН,BISÃO,BISONOXE,BISON,BISON,BIISONI,BİZON,BIZON,ΒΙΣΩΝΑΣ,BIZON,BIZONAS,BIZONS,BIISON,들판의 들소,BÖLÉNY
,1,BITE.JPG,©  zenwae - Dreamstime,1,BITE,MORDER,BISS,MORSURE,BIJT,MORSO,УКУС,MORDEDURA,BETT,BID,BITT,PURRA,ISIRMAK,UKĄSZENIE,ΔΑΓΚΩΜΑ,KOUSNUTÍ,ĮKANDIMAS,KODIENS,HAMMUSTUS,엉덩이를 물다,HARAPÁS
,1,BLACK.JPG,© Svetlana Petrova - Dreamstime,2,BLACK,NEGRO,SCHWARZ,NOIR,ZWART,NERO,ЧЕРНЫЙ,NEGRO,SVART,SORT,SVART,MUSTA,KARA,CZARNY,ΜΑΥΡΟΣ,ČERNÝ,JUODA,MELNS,MUST,검은색,FEKETE
,1,BLACKBIRD.JPG,© Brian Lambert - Dreamstime,3,BLACKBIRD,TORDO,AMSEL,MERLE,MEREL,MERLO,ДРОЗД,TORDO,KOLTRAST,SOLSORT,TROST,MUSTARASTAS,KARATAVUK,DROZD,ΚΟΤΣΥΦΑΣ,KOS,STRAZDAS,STRAZDS,MUSTRÄSTAS,찌르레기,FEKETERIGÓ
,1,BLADE.JPG,© Les Cunliffe - Dreamstime,2,BLADE,FILO,SÄGEBLATT,LAME,ZAAG,LAMA,ЛЕЗВИЕ,LÂMINA,BLAD,KLINGE,BLAD,TERÄ,BIÇAKAĞZI,PIŁA,ΛΕΠΙΔΑ,OSTŘÍ,AŠMENYS,ASMENS,TERA,뾰족한 날,PENGE
,1,BLAME.JPG,©  zenwae - Dreamstime,2,BLAME,CULPAR,TADEL,CRITIQUE,SCHULDIG,COLPA,ОСУЖДЕНИЕ,CONDENAÇÃO,KLANDRA,FORDØMMELSE,SKYLDIG,SYYTTÄÄ,SUÇLAMAK,POTĘPIENIE,ΚΑΤΗΓΟΡΩ,ODSOUZENÍ,SMERKIMAS,NOPĒLUMS,HUKKAMÕIST,비난하다,HIBÁZTAT
,1,PLAID.JPG,©  Hypermania37 - Dreamstime,2,PLAID,TARTÁN,SCHOTTENSTOFF,PLAID,PLAID,PLAID,ПЛЕД,MANTA,PLÄD,PLAID,PLEDD,SKOTTIRUUTU,EKOSE,PLED,ΚΟΥΒΕΡΤΑ,PLÉD,PLEDAS,PLEDS,PLEED,격자무늬 천,SKÓT KOCKÁS
,1,BLISTER.JPG,©  Mm88 - Dreamstime,2,BLISTER,BLÍSTER,BLISTER,BLISTER,MEDICAMENT,BLISTER,БЛИСТЕР,BLISTER,BLISTER,BLISTER,BLISTER,KUPLAPAKKAUS,KABARCIK,BLISTER,ΦΟΥΣΚΑΛΑ,BLISTR,PAKUOTĖ,BLISTERS,BLISTER,블리스터 포장,BUBORÉKCSOMAGOLÁS
,1,BLOND.JPG,© Mihai Blanaru - Dreamstime,2,BLOND,RUBIAS,BLONDINE,BLONDE,BLOND,BIONDE,БЛОНДИНКА,LOURA,BLONDIN,BLONDINE,BLOND,BLONDI,SARIŞIN,BLONDYNKA,ΞΑΝΘΙΑ,BLONDÝNA,BLONDINĖS,BLONDE,BLONDIIN,금발 머리,SZŐKE
,1,BLOODHOUND.JPG,© Anna Utekhina - Dreamstime,3,BLOODHOUND,SABUESO,BLUTHUND,LIMIER,BLOEDHOND,BLOODHOUND,БЛАДХАУНД,BLOODHOUND,BLODHUND,BLODHUND,BLODHUND,VIHIKOIRA,BLOODHOUND,BLOODHOUND,ΜΠΛΑΝΤΧΑΟΥΝΤ,BLADHAUND,BLADHAUNDAS,BLADHAUNDS,BLOODHOUND,블러드하운드,VÉREB
,1,BLOT.JPG,©  Bormash - Dreamstime,2,BLOT,MANCHA,KLECKS,TACHE,VLEK,MACCHIA,КЛЯКСА,BORRÃO,BLÄCKPLUMP,BLÆKKLAT,KLATT,TAHRA,LEKE,KLEKS,ΚΗΛΙΔΑ,KAŇKA,JUODULYS,TRAIPS,PLEKK,얼룩 자국,PACA
